time	running	running_idle	waiting_for_reconf
9279	27	16	0
9280	28	15	0
9281	28	15	0
9282	28	15	0
9283	28	15	0
9284	29	14	0
9285	28	15	0
9286	30	13	0
9287	30	13	0
9288	30	13	0
9289	30	13	0
9290	29	14	0
9291	29	14	0
9292	29	14	0
9293	29	14	0
9294	29	14	0
9295	29	14	0
9296	29	14	0
9297	29	14	0
9298	29	14	0
9299	30	13	0
9300	30	13	0
9301	29	14	0
9302	29	14	0
9303	29	14	0
9304	31	12	0
9305	30	13	0
9306	31	12	0
9307	31	12	0
9308	31	12	0
9309	31	12	0
9310	32	11	0
9311	31	12	0
9312	30	13	0
9313	30	13	0
9314	30	13	0
9315	30	13	0
9316	30	13	0
9317	30	13	0
9318	30	13	0
9319	30	13	0
9320	30	13	0
9321	30	13	0
9322	30	13	0
9323	30	13	0
9324	29	14	0
9325	29	14	0
9326	26	17	0
9327	26	17	0
9328	27	16	0
9329	27	16	0
9330	29	14	0
9331	27	16	0
9332	27	16	0
9333	27	16	0
9334	28	15	0
9335	28	15	0
9336	28	15	0
9337	28	15	0
9338	28	15	0
9339	28	15	0
9340	28	15	0
9341	28	15	0
9342	29	14	0
9343	29	14	0
9344	29	14	0
9345	30	13	0
9346	31	12	0
9347	29	14	0
9348	29	14	0
9349	28	15	0
9350	29	14	0
9351	29	14	0
9352	29	14	0
9353	28	15	0
9354	29	14	0
9355	29	14	0
9356	29	14	0
9357	28	15	0
9358	28	15	0
9359	29	14	0
9360	29	14	0
9361	29	14	0
9362	30	13	0
9363	30	13	0
9364	29	14	0
9365	30	13	0
9366	30	13	0
9367	30	13	0
9368	30	13	0
9369	31	12	0
9370	30	13	0
9371	30	13	0
9372	30	13	0
9373	29	14	0
9374	29	14	0
9375	29	14	0
9376	29	14	0
9377	29	14	0
9378	28	15	0
9379	28	15	0
9380	28	15	0
9381	27	16	0
9382	27	16	0
9383	29	14	0
9384	29	14	0
9385	31	12	0
9386	31	12	0
9387	30	13	0
9388	30	13	0
9389	30	13	0
9390	29	14	0
9391	29	14	0
9392	29	14	0
9393	28	15	0
9394	28	15	0
9395	28	15	0
9396	28	15	0
9397	28	15	0
9398	28	15	0
9399	28	15	0
9400	28	15	0
9401	28	15	0
9402	28	15	0
9403	30	13	0
9404	30	13	0
9405	31	12	0
9406	30	13	0
9407	30	13	0
9408	30	13	0
9409	30	13	0
9410	30	13	0
9411	30	13	0
9412	30	13	0
9413	31	12	0
9414	31	12	0
9415	31	12	0
9416	30	13	0
9417	30	13	0
9418	30	13	0
9419	30	13	0
9420	30	13	0
9421	31	12	0
9422	32	11	0
9423	31	12	0
9424	31	12	0
9425	31	12	0
9426	31	12	0
9427	31	12	0
9428	31	12	0
9429	31	12	0
9430	31	12	0
9431	31	12	0
9432	31	12	0
9433	29	14	0
9434	29	14	0
9435	29	14	0
9436	29	14	0
9437	29	14	0
9438	29	14	0
9439	29	14	0
9440	29	14	0
9441	29	14	0
9442	30	13	0
9443	30	13	0
9444	31	12	0
9445	31	12	0
9446	31	12	0
9447	31	12	0
9448	29	14	0
9449	29	14	0
9450	29	14	0
9451	27	16	0
9452	27	16	0
9453	27	16	0
9454	26	17	0
9455	27	16	0
9456	28	15	0
9457	27	16	0
9458	27	16	0
9459	27	16	0
9460	27	16	0
9461	28	15	0
9462	29	14	0
9463	29	14	0
9464	31	12	0
9465	31	12	0
9466	32	11	0
9467	31	12	0
9468	31	12	0
9469	31	12	0
9470	31	12	0
9471	30	13	0
9472	30	13	0
9473	30	13	0
9474	30	13	0
9475	30	13	0
9476	31	12	0
9477	30	13	0
9478	30	13	0
9479	30	13	0
9480	31	12	0
9481	32	11	0
9482	32	11	0
9483	33	10	0
9484	33	10	0
9485	32	11	0
9486	31	12	0
9487	31	12	0
9488	30	13	0
9489	30	13	0
9490	30	13	0
9491	30	13	0
9492	31	12	0
9493	31	12	0
9494	31	12	0
9495	32	11	0
9496	31	12	0
9497	31	12	0
9498	31	12	0
9499	30	13	0
9500	30	13	0
9501	29	14	0
9502	29	14	0
9503	29	14	0
9504	29	14	0
9505	29	14	0
9506	30	13	0
9507	29	14	0
9508	29	14	0
9509	28	15	0
9510	28	15	0
9511	26	17	0
9512	26	17	0
9513	26	17	0
9514	26	17	0
9515	26	17	0
9516	28	15	0
9517	26	17	0
9518	26	17	0
9519	26	17	0
9520	27	16	0
9521	27	16	0
9522	27	16	0
9523	27	16	0
9524	27	16	0
9525	27	16	0
9526	27	16	0
9527	27	16	0
9528	27	16	0
9529	27	16	0
9530	27	16	0
9531	27	16	0
9532	27	16	0
9533	27	16	0
9534	27	16	0
9535	28	15	0
9536	27	16	0
9537	27	16	0
9538	27	16	0
9539	28	15	0
9540	29	14	0
9541	29	14	0
9542	29	14	0
9543	29	14	0
9544	29	14	0
9545	29	14	0
9546	29	14	0
9547	29	14	0
9548	29	14	0
9549	28	15	0
9550	28	15	0
9551	29	14	0
9552	28	15	0
9553	28	15	0
9554	28	15	0
9555	26	17	0
9556	25	18	0
9557	25	18	0
9558	25	18	0
9559	26	17	0
9560	27	16	0
9561	27	16	0
9562	27	16	0
9563	28	15	0
9564	28	15	0
9565	28	15	0
9566	29	14	0
9567	29	14	0
9568	29	14	0
9569	29	14	0
9570	29	14	0
9571	28	15	0
9572	28	15	0
9573	28	15	0
9574	28	15	0
9575	28	15	0
9576	28	15	0
9577	28	15	0
9578	28	15	0
9579	28	15	0
9580	29	14	0
9581	29	14	0
9582	29	14	0
9583	29	14	0
9584	29	14	0
9585	29	14	0
9586	28	15	0
9587	29	14	0
9588	27	16	0
9589	27	16	0
9590	27	16	0
9591	27	16	0
9592	28	15	0
9593	29	14	0
9594	30	13	0
9595	28	15	0
9596	28	15	0
9597	28	15	0
9598	28	15	0
9599	28	15	0
9600	29	14	0
9601	29	14	0
9602	29	14	0
9603	29	14	0
9604	30	13	0
9605	29	14	0
9606	30	13	0
9607	30	13	0
9608	29	14	0
9609	29	14	0
9610	28	15	0
9611	28	15	0
9612	28	15	0
9613	28	15	0
9614	29	14	0
9615	28	15	0
9616	28	15	0
9617	28	15	0
9618	27	16	0
9619	28	15	0
9620	28	15	0
9621	29	14	0
9622	29	14	0
9623	29	14	0
9624	29	14	0
9625	30	13	0
9626	30	13	0
9627	29	14	0
9628	29	14	0
9629	29	14	0
9630	29	14	0
9631	29	14	0
9632	29	14	0
9633	29	14	0
9634	29	14	0
9635	29	14	0
9636	28	15	0
9637	28	15	0
9638	27	16	0
9639	29	14	0
9640	29	14	0
9641	29	14	0
9642	31	12	0
9643	29	14	0
9644	29	14	0
9645	30	13	0
9646	30	13	0
9647	30	13	0
9648	30	13	0
9649	28	15	0
9650	29	14	0
9651	29	14	0
9652	29	14	0
9653	29	14	0
9654	29	14	0
9655	29	14	0
9656	29	14	0
9657	29	14	0
9658	29	14	0
9659	29	14	0
9660	30	13	0
9661	30	13	0
9662	30	13	0
9663	30	13	0
9664	30	13	0
9665	31	12	0
9666	30	13	0
9667	30	13	0
9668	30	13	0
9669	30	13	0
9670	30	13	0
9671	31	12	0
9672	30	13	0
9673	32	11	0
9674	30	13	0
9675	30	13	0
9676	30	13	0
9677	29	14	0
9678	29	14	0
9679	29	14	0
9680	31	12	0
9681	32	11	0
9682	32	11	0
9683	32	11	0
9684	32	11	0
9685	32	11	0
9686	32	11	0
9687	32	11	0
9688	31	12	0
9689	31	12	0
9690	31	12	0
9691	31	12	0
9692	30	13	0
9693	30	13	0
9694	30	13	0
9695	30	13	0
9696	30	13	0
9697	30	13	0
9698	30	13	0
9699	29	14	0
9700	30	13	0
9701	30	13	0
9702	29	14	0
9703	29	14	0
9704	30	13	0
9705	30	13	0
9706	30	13	0
9707	30	13	0
9708	30	13	0
9709	30	13	0
9710	29	14	0
9711	29	14	0
9712	29	14	0
9713	29	14	0
9714	29	14	0
9715	28	15	0
9716	28	15	0
9717	28	15	0
9718	29	14	0
9719	29	14	0
9720	29	14	0
9721	28	15	0
9722	28	15	0
9723	29	14	0
9724	29	14	0
9725	29	14	0
9726	29	14	0
9727	28	15	0
9728	28	15	0
9729	28	15	0
9730	28	15	0
9731	28	15	0
9732	28	15	0
9733	28	15	0
9734	28	15	0
9735	28	15	0
9736	28	15	0
9737	28	15	0
9738	29	14	0
9739	29	14	0
9740	29	14	0
9741	29	14	0
9742	29	14	0
9743	30	13	0
9744	31	12	0
9745	31	12	0
9746	31	12	0
9747	31	12	0
9748	31	12	0
9749	31	12	0
9750	31	12	0
9751	30	13	0
9752	30	13	0
9753	30	13	0
9754	29	14	0
9755	29	14	0
9756	28	15	0
9757	28	15	0
9758	28	15	0
9759	27	16	0
9760	28	15	0
9761	28	15	0
9762	28	15	0
9763	29	14	0
9764	29	14	0
9765	29	14	0
9766	29	14	0
9767	29	14	0
9768	29	14	0
9769	29	14	0
9770	28	15	0
9771	27	16	0
9772	27	16	0
9773	27	16	0
9774	27	16	0
9775	27	16	0
9776	27	16	0
9777	27	16	0
9778	27	16	0
9779	27	16	0
9780	27	16	0
9781	28	15	0
9782	28	15	0
9783	29	14	0
9784	29	14	0
9785	28	15	0
9786	28	15	0
9787	28	15	0
9788	28	15	0
9789	28	15	0
9790	28	15	0
9791	29	14	0
9792	29	14	0
9793	28	15	0
9794	28	15	0
9795	28	15	0
9796	27	16	0
9797	28	15	0
9798	28	15	0
9799	28	15	0
9800	28	15	0
9801	29	14	0
9802	29	14	0
9803	29	14	0
9804	29	14	0
9805	29	14	0
9806	29	14	0
9807	29	14	0
9808	29	14	0
9809	29	14	0
9810	29	14	0
9811	30	13	0
9812	30	13	0
9813	29	14	0
9814	29	14	0
9815	28	15	0
9816	29	14	0
9817	29	14	0
9818	29	14	0
9819	29	14	0
9820	30	13	0
9821	30	13	0
9822	30	13	0
9823	31	12	0
9824	31	12	0
9825	30	13	0
9826	30	13	0
9827	30	13	0
9828	30	13	0
9829	30	13	0
9830	29	14	0
9831	29	14	0
9832	29	14	0
9833	29	14	0
9834	29	14	0
9835	29	14	0
9836	30	13	0
9837	30	13	0
9838	31	12	0
9839	30	13	0
9840	30	13	0
9841	31	12	0
9842	31	12	0
9843	32	11	0
9844	32	11	0
9845	32	11	0
9846	31	12	0
9847	31	12	0
9848	32	11	0
9849	32	11	0
9850	32	11	0
9851	32	11	0
9852	32	11	0
9853	30	13	0
9854	30	13	0
9855	30	13	0
9856	30	13	0
9857	30	13	0
9858	31	12	0
9859	29	14	0
9860	29	14	0
9861	30	13	0
9862	30	13	0
9863	32	11	0
9864	32	11	0
9865	32	11	0
9866	32	11	0
9867	32	11	0
9868	32	11	0
9869	31	12	0
9870	31	12	0
9871	31	12	0
9872	31	12	0
9873	31	12	0
9874	31	12	0
9875	30	13	0
9876	30	13	0
9877	30	13	0
9878	31	12	0
9879	30	13	0
9880	30	13	0
9881	30	13	0
9882	29	14	0
9883	30	13	0
9884	30	13	0
9885	30	13	0
9886	30	13	0
9887	30	13	0
9888	30	13	0
9889	30	13	0
9890	30	13	0
9891	31	12	0
9892	31	12	0
9893	31	12	0
9894	31	12	0
9895	31	12	0
9896	29	14	0
9897	29	14	0
9898	30	13	0
9899	29	14	0
9900	29	14	0
9901	31	12	0
9902	31	12	0
9903	33	10	0
9904	33	10	0
9905	33	10	0
9906	33	10	0
9907	33	10	0
9908	32	11	0
9909	31	12	0
9910	31	12	0
9911	32	11	0
9912	32	11	0
9913	31	12	0
9914	31	12	0
9915	31	12	0
9916	32	11	0
9917	31	12	0
9918	32	11	0
9919	32	11	0
9920	33	10	0
9921	33	10	0
9922	32	11	0
9923	31	12	0
9924	31	12	0
9925	32	11	0
9926	32	11	0
9927	32	11	0
9928	31	12	0
9929	31	12	0
9930	30	13	0
9931	30	13	0
9932	30	13	0
9933	30	13	0
9934	30	13	0
9935	30	13	0
9936	30	13	0
9937	31	12	0
9938	30	13	0
9939	30	13	0
9940	30	13	0
9941	29	14	0
9942	29	14	0
9943	29	14	0
9944	29	14	0
9945	29	14	0
9946	28	15	0
9947	28	15	0
9948	28	15	0
9949	28	15	0
9950	28	15	0
9951	29	14	0
9952	29	14	0
9953	28	15	0
9954	28	15	0
9955	28	15	0
9956	29	14	0
9957	28	15	0
9958	27	16	0
9959	27	16	0
9960	27	16	0
9961	29	14	0
9962	29	14	0
9963	28	15	0
9964	27	16	0
9965	27	16	0
9966	27	16	0
9967	27	16	0
9968	27	16	0
9969	27	16	0
9970	27	16	0
9971	28	15	0
9972	27	16	0
9973	27	16	0
9974	27	16	0
9975	26	17	0
9976	26	17	0
9977	26	17	0
9978	26	17	0
9979	27	16	0
9980	27	16	0
9981	27	16	0
9982	26	17	0
9983	28	15	0
9984	28	15	0
9985	29	14	0
9986	29	14	0
9987	29	14	0
9988	29	14	0
9989	29	14	0
9990	29	14	0
9991	30	13	0
9992	30	13	0
9993	30	13	0
9994	29	14	0
9995	29	14	0
9996	29	14	0
9997	28	15	0
9998	27	16	0
9999	28	15	0
10000	28	15	0
10001	29	14	0
10002	29	14	0
10003	29	14	0
10004	29	14	0
10005	29	14	0
10006	29	14	0
10007	29	14	0
10008	29	14	0
10009	29	14	0
10010	28	15	0
10011	28	15	0
10012	28	15	0
10013	28	15	0
10014	28	15	0
10015	28	15	0
10016	28	15	0
10017	28	15	0
10018	28	15	0
10019	28	15	0
10020	27	16	0
10021	29	14	0
10022	29	14	0
10023	29	14	0
10024	29	14	0
10025	29	14	0
10026	29	14	0
10027	29	14	0
10028	29	14	0
10029	29	14	0
10030	28	15	0
10031	28	15	0
10032	28	15	0
10033	26	17	0
10034	26	17	0
10035	27	16	0
10036	27	16	0
10037	27	16	0
10038	28	15	0
10039	28	15	0
10040	28	15	0
10041	30	13	0
10042	30	13	0
10043	30	13	0
10044	30	13	0
10045	30	13	0
10046	30	13	0
10047	30	13	0
10048	30	13	0
10049	30	13	0
10050	29	14	0
10051	28	15	0
10052	27	16	0
10053	27	16	0
10054	27	16	0
10055	28	15	0
10056	28	15	0
10057	27	16	0
10058	27	16	0
10059	27	16	0
10060	27	16	0
10061	29	14	0
10062	30	13	0
10063	30	13	0
10064	30	13	0
10065	30	13	0
10066	30	13	0
10067	30	13	0
10068	30	13	0
10069	30	13	0
10070	29	14	0
10071	29	14	0
10072	29	14	0
10073	29	14	0
10074	30	13	0
10075	29	14	0
10076	29	14	0
10077	29	14	0
10078	28	15	0
10079	28	15	0
10080	27	16	0
10081	26	17	0
10082	26	17	0
10083	25	18	0
10084	26	17	0
10085	26	17	0
10086	26	17	0
10087	26	17	0
10088	26	17	0
10089	25	18	0
10090	25	18	0
10091	25	18	0
10092	25	18	0
10093	25	18	0
10094	25	18	0
10095	25	18	0
10096	25	18	0
10097	26	17	0
10098	26	17	0
10099	26	17	0
10100	27	16	0
10101	26	17	0
10102	26	17	0
10103	27	16	0
10104	27	16	0
10105	27	16	0
10106	27	16	0
10107	27	16	0
10108	27	16	0
10109	27	16	0
10110	28	15	0
10111	28	15	0
10112	28	15	0
10113	26	17	0
10114	26	17	0
10115	26	17	0
10116	25	18	0
10117	26	17	0
10118	26	17	0
10119	27	16	0
10120	29	14	0
10121	29	14	0
10122	29	14	0
10123	29	14	0
10124	27	16	0
10125	27	16	0
10126	27	16	0
10127	27	16	0
10128	27	16	0
10129	26	17	0
10130	26	17	0
10131	26	17	0
10132	26	17	0
10133	26	17	0
10134	26	17	0
10135	26	17	0
10136	26	17	0
10137	27	16	0
10138	27	16	0
10139	27	16	0
10140	28	15	0
10141	28	15	0
10142	28	15	0
10143	28	15	0
10144	29	14	0
10145	29	14	0
10146	28	15	0
10147	28	15	0
10148	28	15	0
10149	28	15	0
10150	27	16	0
10151	28	15	0
10152	28	15	0
10153	28	15	0
10154	27	16	0
10155	27	16	0
10156	27	16	0
10157	27	16	0
10158	27	16	0
10159	29	14	0
10160	29	14	0
10161	29	14	0
10162	29	14	0
10163	29	14	0
10164	30	13	0
10165	29	14	0
10166	29	14	0
10167	29	14	0
10168	29	14	0
10169	29	14	0
10170	29	14	0
10171	29	14	0
10172	29	14	0
10173	29	14	0
10174	29	14	0
10175	29	14	0
10176	28	15	0
10177	28	15	0
10178	28	15	0
10179	28	15	0
10180	29	14	0
10181	30	13	0
10182	29	14	0
10183	30	13	0
10184	30	13	0
10185	30	13	0
10186	28	15	0
10187	28	15	0
10188	28	15	0
10189	29	14	0
10190	29	14	0
10191	28	15	0
10192	27	16	0
10193	27	16	0
10194	27	16	0
10195	27	16	0
10196	26	17	0
10197	26	17	0
10198	26	17	0
10199	26	17	0
10200	26	17	0
10201	26	17	0
10202	29	14	0
10203	27	16	0
10204	27	16	0
10205	27	16	0
10206	27	16	0
10207	26	17	0
10208	26	17	0
10209	27	16	0
10210	27	16	0
10211	27	16	0
10212	27	16	0
10213	27	16	0
10214	27	16	0
10215	27	16	0
10216	27	16	0
10217	27	16	0
10218	26	17	0
10219	26	17	0
10220	28	15	0
10221	27	16	0
10222	28	15	0
10223	28	15	0
10224	28	15	0
10225	28	15	0
10226	28	15	0
10227	27	16	0
10228	27	16	0
10229	27	16	0
10230	27	16	0
10231	27	16	0
10232	27	16	0
10233	27	16	0
10234	28	15	0
10235	26	17	0
10236	26	17	0
10237	26	17	0
10238	27	16	0
10239	27	16	0
10240	26	17	0
10241	27	16	0
10242	27	16	0
10243	27	16	0
10244	27	16	0
10245	27	16	0
10246	27	16	0
10247	27	16	0
10248	27	16	0
10249	27	16	0
10250	27	16	0
10251	27	16	0
10252	27	16	0
10253	27	16	0
10254	28	15	0
10255	25	18	0
10256	24	19	0
10257	25	18	0
10258	24	19	0
10259	25	18	0
10260	24	19	0
10261	26	17	0
10262	28	15	0
10263	28	15	0
10264	28	15	0
10265	28	15	0
10266	28	15	0
10267	28	15	0
10268	28	15	0
10269	29	14	0
10270	28	15	0
10271	28	15	0
10272	28	15	0
10273	28	15	0
10274	28	15	0
10275	28	15	0
10276	29	14	0
10277	29	14	0
10278	30	13	0
10279	29	14	0
10280	29	14	0
10281	30	13	0
10282	30	13	0
10283	30	13	0
10284	30	13	0
10285	30	13	0
10286	30	13	0
10287	30	13	0
10288	30	13	0
10289	30	13	0
10290	30	13	0
10291	30	13	0
10292	29	14	0
10293	29	14	0
10294	29	14	0
10295	29	14	0
10296	29	14	0
10297	29	14	0
10298	27	16	0
10299	27	16	0
10300	28	15	0
10301	29	14	0
10302	29	14	0
10303	29	14	0
10304	29	14	0
10305	29	14	0
10306	29	14	0
10307	29	14	0
10308	28	15	0
10309	28	15	0
10310	28	15	0
10311	28	15	0
10312	28	15	0
10313	29	14	0
10314	29	14	0
10315	29	14	0
10316	29	14	0
10317	29	14	0
10318	29	14	0
10319	29	14	0
10320	30	13	0
10321	29	14	0
10322	29	14	0
10323	29	14	0
10324	29	14	0
10325	29	14	0
10326	29	14	0
10327	29	14	0
10328	29	14	0
10329	29	14	0
10330	29	14	0
10331	29	14	0
10332	29	14	0
10333	29	14	0
10334	29	14	0
10335	30	13	0
10336	30	13	0
10337	30	13	0
10338	30	13	0
10339	30	13	0
10340	32	11	0
10341	31	12	0
10342	31	12	0
10343	29	14	0
10344	29	14	0
10345	29	14	0
10346	29	14	0
10347	29	14	0
10348	30	13	0
10349	30	13	0
10350	30	13	0
10351	30	13	0
10352	29	14	0
10353	29	14	0
10354	29	14	0
10355	29	14	0
10356	29	14	0
10357	29	14	0
10358	29	14	0
10359	30	13	0
10360	31	12	0
10361	30	13	0
10362	29	14	0
10363	29	14	0
10364	29	14	0
10365	29	14	0
10366	29	14	0
10367	29	14	0
10368	29	14	0
10369	30	13	0
10370	29	14	0
10371	29	14	0
10372	29	14	0
10373	29	14	0
10374	29	14	0
10375	29	14	0
10376	29	14	0
10377	28	15	0
10378	27	16	0
10379	29	14	0
10380	30	13	0
10381	30	13	0
10382	30	13	0
10383	30	13	0
10384	30	13	0
10385	30	13	0
10386	30	13	0
10387	30	13	0
10388	31	12	0
10389	31	12	0
10390	30	13	0
10391	29	14	0
10392	29	14	0
10393	29	14	0
10394	29	14	0
10395	30	13	0
10396	28	15	0
10397	29	14	0
10398	30	13	0
10399	31	12	0
10400	31	12	0
10401	31	12	0
10402	32	11	0
10403	32	11	0
10404	32	11	0
10405	32	11	0
10406	32	11	0
10407	32	11	0
10408	32	11	0
10409	32	11	0
10410	32	11	0
10411	33	10	0
10412	33	10	0
10413	33	10	0
10414	33	10	0
10415	32	11	0
10416	32	11	0
10417	33	10	0
10418	32	11	0
10419	32	11	0
10420	32	11	0
10421	32	11	0
10422	32	11	0
10423	31	12	0
10424	30	13	0
10425	30	13	0
10426	31	12	0
10427	31	12	0
10428	31	12	0
10429	31	12	0
10430	31	12	0
10431	31	12	0
10432	31	12	0
10433	31	12	0
10434	31	12	0
10435	31	12	0
10436	32	11	0
10437	33	10	0
10438	34	9	0
10439	34	9	0
10440	34	9	0
10441	34	9	0
10442	34	9	0
10443	34	9	0
10444	33	10	0
10445	33	10	0
10446	32	11	0
10447	32	11	0
10448	32	11	0
10449	32	11	0
10450	31	12	0
10451	31	12	0
10452	33	10	0
10453	31	12	0
10454	31	12	0
10455	31	12	0
10456	31	12	0
10457	31	12	0
10458	31	12	0
10459	31	12	0
10460	31	12	0
10461	31	12	0
10462	31	12	0
10463	31	12	0
10464	31	12	0
10465	32	11	0
10466	32	11	0
10467	32	11	0
10468	31	12	0
10469	31	12	0
10470	31	12	0
10471	31	12	0
10472	31	12	0
10473	31	12	0
10474	31	12	0
10475	31	12	0
10476	32	11	0
10477	31	12	0
10478	30	13	0
10479	30	13	0
10480	30	13	0
10481	29	14	0
10482	29	14	0
10483	29	14	0
10484	29	14	0
10485	29	14	0
10486	29	14	0
10487	29	14	0
10488	29	14	0
10489	29	14	0
10490	28	15	0
10491	30	13	0
10492	28	15	0
10493	28	15	0
10494	28	15	0
10495	29	14	0
10496	30	13	0
10497	29	14	0
10498	28	15	0
10499	29	14	0
10500	29	14	0
10501	29	14	0
10502	29	14	0
10503	29	14	0
10504	29	14	0
10505	29	14	0
10506	29	14	0
10507	29	14	0
10508	29	14	0
10509	29	14	0
10510	28	15	0
10511	28	15	0
10512	29	14	0
10513	29	14	0
10514	29	14	0
10515	29	14	0
10516	31	12	0
10517	31	12	0
10518	31	12	0
10519	31	12	0
10520	31	12	0
10521	31	12	0
10522	31	12	0
10523	29	14	0
10524	29	14	0
10525	29	14	0
10526	29	14	0
10527	28	15	0
10528	29	14	0
10529	28	15	0
10530	29	14	0
10531	28	15	0
10532	28	15	0
10533	28	15	0
10534	28	15	0
10535	28	15	0
10536	29	14	0
10537	29	14	0
10538	29	14	0
10539	28	15	0
10540	28	15	0
10541	28	15	0
10542	28	15	0
10543	28	15	0
10544	29	14	0
10545	29	14	0
10546	28	15	0
10547	26	17	0
10548	26	17	0
10549	28	15	0
10550	26	17	0
10551	26	17	0
10552	26	17	0
10553	26	17	0
10554	26	17	0
10555	26	17	0
10556	28	15	0
10557	29	14	0
10558	29	14	0
10559	29	14	0
10560	28	15	0
10561	27	16	0
10562	27	16	0
10563	27	16	0
10564	27	16	0
10565	28	15	0
10566	28	15	0
10567	28	15	0
10568	29	14	0
10569	28	15	0
10570	28	15	0
10571	27	16	0
10572	27	16	0
10573	27	16	0
10574	27	16	0
10575	27	16	0
10576	27	16	0
10577	28	15	0
10578	28	15	0
10579	29	14	0
10580	28	15	0
10581	28	15	0
10582	28	15	0
10583	27	16	0
10584	27	16	0
10585	27	16	0
10586	27	16	0
10587	27	16	0
10588	26	17	0
10589	28	15	0
10590	25	18	0
10591	25	18	0
10592	25	18	0
10593	26	17	0
10594	26	17	0
10595	26	17	0
10596	27	16	0
10597	30	13	0
10598	30	13	0
10599	30	13	0
10600	30	13	0
10601	30	13	0
10602	30	13	0
10603	30	13	0
10604	30	13	0
10605	30	13	0
10606	30	13	0
10607	30	13	0
10608	28	15	0
10609	28	15	0
10610	30	13	0
10611	28	15	0
10612	28	15	0
10613	28	15	0
10614	28	15	0
10615	28	15	0
10616	29	14	0
10617	29	14	0
10618	31	12	0
10619	31	12	0
10620	31	12	0
10621	31	12	0
10622	31	12	0
10623	30	13	0
10624	30	13	0
10625	30	13	0
10626	30	13	0
10627	30	13	0
10628	30	13	0
10629	30	13	0
10630	30	13	0
10631	30	13	0
10632	30	13	0
10633	29	14	0
10634	29	14	0
10635	30	13	0
10636	30	13	0
10637	30	13	0
10638	30	13	0
10639	30	13	0
10640	30	13	0
10641	30	13	0
10642	29	14	0
10643	29	14	0
10644	29	14	0
10645	29	14	0
10646	28	15	0
10647	29	14	0
10648	29	14	0
10649	29	14	0
10650	28	15	0
10651	27	16	0
10652	28	15	0
10653	28	15	0
10654	28	15	0
10655	29	14	0
10656	29	14	0
10657	29	14	0
10658	27	16	0
10659	27	16	0
10660	28	15	0
10661	28	15	0
10662	28	15	0
10663	28	15	0
10664	27	16	0
10665	27	16	0
10666	27	16	0
10667	27	16	0
10668	27	16	0
10669	28	15	0
10670	27	16	0
10671	27	16	0
10672	28	15	0
10673	28	15	0
10674	28	15	0
10675	26	17	0
10676	27	16	0
10677	28	15	0
10678	28	15	0
10679	28	15	0
10680	28	15	0
10681	30	13	0
10682	30	13	0
10683	30	13	0
10684	30	13	0
10685	29	14	0
10686	28	15	0
10687	28	15	0
10688	28	15	0
10689	28	15	0
10690	28	15	0
10691	28	15	0
10692	28	15	0
10693	28	15	0
10694	28	15	0
10695	28	15	0
10696	29	14	0
10697	29	14	0
10698	29	14	0
10699	29	14	0
10700	30	13	0
10701	30	13	0
10702	30	13	0
10703	30	13	0
10704	31	12	0
10705	31	12	0
10706	31	12	0
10707	31	12	0
10708	30	13	0
10709	31	12	0
10710	30	13	0
10711	28	15	0
10712	28	15	0
10713	28	15	0
10714	28	15	0
10715	28	15	0
10716	29	14	0
10717	30	13	0
10718	28	15	0
10719	28	15	0
10720	28	15	0
10721	29	14	0
10722	29	14	0
10723	29	14	0
10724	30	13	0
10725	29	14	0
10726	29	14	0
10727	29	14	0
10728	29	14	0
10729	29	14	0
10730	29	14	0
10731	29	14	0
10732	28	15	0
10733	28	15	0
10734	27	16	0
10735	27	16	0
10736	27	16	0
10737	27	16	0
10738	27	16	0
10739	28	15	0
10740	28	15	0
10741	30	13	0
10742	29	14	0
10743	29	14	0
10744	29	14	0
10745	30	13	0
10746	30	13	0
10747	31	12	0
10748	30	13	0
10749	30	13	0
10750	30	13	0
10751	30	13	0
10752	29	14	0
10753	29	14	0
10754	29	14	0
10755	29	14	0
10756	29	14	0
10757	29	14	0
10758	29	14	0
10759	30	13	0
10760	30	13	0
10761	31	12	0
10762	31	12	0
10763	31	12	0
10764	31	12	0
10765	31	12	0
10766	31	12	0
10767	31	12	0
10768	31	12	0
10769	31	12	0
10770	31	12	0
10771	31	12	0
10772	31	12	0
10773	31	12	0
10774	31	12	0
10775	31	12	0
10776	30	13	0
10777	30	13	0
10778	29	14	0
10779	29	14	0
10780	29	14	0
10781	30	13	0
10782	30	13	0
10783	29	14	0
10784	29	14	0
10785	30	13	0
10786	32	11	0
10787	31	12	0
10788	31	12	0
10789	31	12	0
10790	31	12	0
10791	30	13	0
10792	30	13	0
10793	30	13	0
10794	30	13	0
10795	30	13	0
10796	30	13	0
10797	30	13	0
10798	30	13	0
10799	31	12	0
10800	31	12	0
10801	32	11	0
10802	32	11	0
10803	31	12	0
10804	31	12	0
10805	31	12	0
10806	31	12	0
10807	31	12	0
10808	31	12	0
10809	31	12	0
10810	30	13	0
10811	30	13	0
10812	30	13	0
10813	30	13	0
10814	29	14	0
10815	28	15	0
10816	28	15	0
10817	28	15	0
10818	28	15	0
10819	27	16	0
10820	27	16	0
10821	28	15	0
10822	29	14	0
10823	29	14	0
10824	29	14	0
10825	29	14	0
10826	29	14	0
10827	29	14	0
10828	29	14	0
10829	29	14	0
10830	29	14	0
10831	29	14	0
